RECORD_ID,LOAN_ID,PERIOD,PAYMENT_DATE,BEGINING_BALANCE,PAYMENT_AMOUNT,PAYMENT_PRINCIPLE,PAYMENT_INTEREST,ENDING_BALANCE,PAID,DATE,CREATED_BY,CREATED_DT,TRANS_REF
253741,175673,26,28/01/2023,10871220,380639,246426,134213,10490581,N,NULL,9,16/12/2020,NULL
253742,175673,27,28/02/2023,10621713,380639,249507,131132,10241074,N,NULL,9,16/12/2020,NULL
253743,175673,28,28/03/2023,10369088,380639,252625,128013,9988449,N,NULL,9,16/12/2020,NULL
253744,175673,29,28/04/2023,10113305,380639,255783,124856,9732666,N,NULL,9,16/12/2020,NULL
253745,175673,30,28/05/2023,9854324,380639,258981,121658,9473685,N,NULL,9,16/12/2020,NULL
253746,175673,31,28/06/2023,9592106,380639,262218,118421,9211467,N,NULL,9,16/12/2020,NULL
253747,175673,32,28/07/2023,9326610,380639,265496,115143,8945971,N,NULL,9,16/12/2020,NULL
253748,175673,33,28/08/2023,9057796,380639,268814,111825,8677157,N,NULL,9,16/12/2020,NULL
253749,175673,34,28/09/2023,8785622,380639,272174,108464,8404983,N,NULL,9,16/12/2020,NULL
253750,175673,35,28/10/2023,8510045,380639,275577,105062,8129406,N,NULL,9,16/12/2020,NULL
253751,175673,36,28/11/2023,8231024,380639,279021,101618,7850385,N,NULL,9,16/12/2020,NULL
253752,175673,37,28/12/2023,7948515,380639,282509,98130,7567876,N,NULL,9,16/12/2020,NULL
253753,175673,38,28/01/2024,7662475,380639,286040,94598,7281836,N,NULL,9,16/12/2020,NULL
253754,175673,39,28/02/2024,7372859,380639,289616,91023,6992220,N,NULL,9,16/12/2020,NULL
253755,175673,40,28/03/2024,7079623,380639,293236,87403,6698984,N,NULL,9,16/12/2020,NULL
253756,175673,41,28/04/2024,6782721,380639,296902,83737,6402082,N,NULL,9,16/12/2020,NULL
253757,175673,42,28/05/2024,6482108,380639,300613,80026,6101469,N,NULL,9,16/12/2020,NULL
253758,175673,43,28/06/2024,6177737,380639,304371,76268,5797098,N,NULL,9,16/12/2020,NULL
253759,175673,44,28/07/2024,5869562,380639,308175,72464,5488923,N,NULL,9,16/12/2020,NULL
253760,175673,45,28/08/2024,5557535,380639,312027,68612,5176896,N,NULL,9,16/12/2020,NULL
253761,175673,46,28/09/2024,5241607,380639,315928,64711,4860968,N,NULL,9,16/12/2020,NULL
253762,175673,47,28/10/2024,4921730,380639,319877,60762,4541091,N,NULL,9,16/12/2020,NULL
253763,175673,48,28/11/2024,4597855,380639,323875,56764,4217216,N,NULL,9,16/12/2020,NULL
253764,175673,49,28/12/2024,4269931,380639,327924,52715,3889292,N,NULL,9,16/12/2020,NULL
253765,175673,50,28/01/2025,3937908,380639,332023,48616,3557269,N,NULL,9,16/12/2020,NULL
253766,175673,51,28/02/2025,3601735,380639,336173,44466,3221096,N,NULL,9,16/12/2020,NULL
253767,175673,52,28/03/2025,3261360,380639,340375,40264,2880721,N,NULL,9,16/12/2020,NULL
253768,175673,53,28/04/2025,2916730,380639,344630,36009,2536091,N,NULL,9,16/12/2020,NULL
253769,175673,54,28/05/2025,2567792,380639,348938,31701,2187153,N,NULL,9,16/12/2020,NULL
253770,175673,55,28/06/2025,2214493,380639,353299,27339,1833854,N,NULL,9,16/12/2020,NULL
253771,175673,56,28/07/2025,1856777,380639,357716,22923,1476138,N,NULL,9,16/12/2020,NULL
253772,175673,57,28/08/2025,1494590,380639,362187,18452,1113951,N,NULL,9,16/12/2020,NULL
253773,175673,58,28/09/2025,1127876,380639,366714,13924,747237,N,NULL,9,16/12/2020,NULL
253774,175673,59,28/10/2025,756578,380639,371298,9340,375939,N,NULL,9,16/12/2020,NULL
253775,175673,60,28/11/2025,380638,380639,375939,4699,0,N,NULL,9,16/12/2020,NULL
253776,175674,1,30/12/2020,16200000,775786,575786,200000,15424214,N,NULL,9,16/12/2020,NULL
253777,175674,2,30/01/2021,15617016,775786,582984,192803,14841230,N,NULL,9,16/12/2020,NULL
253778,175674,3,28/02/2021,15026745,775786,590271,185515,14250959,N,NULL,9,16/12/2020,NULL
253779,175674,4,28/03/2021,14429096,775786,597649,178137,13653310,N,NULL,9,16/12/2020,NULL
253780,175674,5,28/04/2021,13823976,775786,605120,170666,13048190,N,NULL,9,16/12/2020,NULL
253781,175674,6,28/05/2021,13211292,775786,612684,163102,12435506,N,NULL,9,16/12/2020,NULL
253782,175674,7,28/06/2021,12590949,775786,620343,155444,11815163,N,NULL,9,16/12/2020,NULL
253783,175674,8,28/07/2021,11962852,775786,628097,147690,11187066,N,NULL,9,16/12/2020,NULL
253784,175674,9,28/08/2021,11326904,775786,635948,139838,10551118,N,NULL,9,16/12/2020,NULL
253785,175674,10,28/09/2021,10683007,775786,643897,131889,9907221,N,NULL,9,16/12/2020,NULL
253786,175674,11,28/10/2021,10031061,775786,651946,123840,9255275,N,NULL,9,16/12/2020,NULL
253787,175674,12,28/11/2021,9370966,775786,660095,115691,8595180,N,NULL,9,16/12/2020,NULL
253788,175674,13,28/12/2021,8702619,775786,668347,107440,7926833,N,NULL,9,16/12/2020,NULL
253789,175674,14,28/01/2022,8025918,775786,676701,99085,7250132,N,NULL,9,16/12/2020,NULL
253790,175674,15,28/02/2022,7340758,775786,685160,90627,6564972,N,NULL,9,16/12/2020,NULL
253791,175674,16,28/03/2022,6647034,775786,693724,82062,5871248,N,NULL,9,16/12/2020,NULL
253792,175674,17,28/04/2022,5944638,775786,702396,73391,5168852,N,NULL,9,16/12/2020,NULL
253793,175674,18,28/05/2022,5233462,775786,711176,64611,4457676,N,NULL,9,16/12/2020,NULL
253794,175674,19,28/06/2022,4513397,775786,720065,55721,3737611,N,NULL,9,16/12/2020,NULL
253795,175674,20,28/07/2022,3784331,775786,729066,46720,3008545,N,NULL,9,16/12/2020,NULL
253796,175674,21,28/08/2022,3046151,775786,738180,37607,2270365,N,NULL,9,16/12/2020,NULL
253797,175674,22,28/09/2022,2298744,775786,747407,28380,1522958,N,NULL,9,16/12/2020,NULL
253798,175674,23,28/10/2022,1541995,775786,756749,19037,766209,N,NULL,9,16/12/2020,NULL
253799,175674,24,28/11/2022,775786,775786,766209,9578,0,N,NULL,9,16/12/2020,NULL
253800,175675,1,30/12/2020,16200000,380639,180639,200000,15819361,N,NULL,9,16/12/2020,NULL
253801,175675,2,30/01/2021,16017103,380639,182897,197742,15636464,N,NULL,9,16/12/2020,NULL
253802,175675,3,28/02/2021,15831920,380639,185183,195456,15451281,N,NULL,9,16/12/2020,NULL
253803,175675,4,28/03/2021,15644422,380639,187498,193141,15263783,N,NULL,9,16/12/2020,NULL
253804,175675,5,28/04/2021,15454580,380639,189842,190797,15073941,N,NULL,9,16/12/2020,NULL
253805,175675,6,28/05/2021,15262365,380639,192215,188424,14881726,N,NULL,9,16/12/2020,NULL
253806,175675,7,28/06/2021,15067748,380639,194617,186022,14687109,N,NULL,9,16/12/2020,NULL
253807,175675,8,28/07/2021,14870698,380639,197050,183589,14490059,N,NULL,9,16/12/2020,NULL
253808,175675,9,28/08/2021,14671185,380639,199513,181126,14290546,N,NULL,9,16/12/2020,NULL
253809,175675,10,28/09/2021,14469178,380639,202007,178632,14088539,N,NULL,9,16/12/2020,NULL
253810,175675,11,28/10/2021,14264646,380639,204532,176107,13884007,N,NULL,9,16/12/2020,NULL
253811,175675,12,28/11/2021,14057557,380639,207089,173550,13676918,N,NULL,9,16/12/2020,NULL
253812,175675,13,28/12/2021,13847880,380639,209677,170961,13467241,N,NULL,9,16/12/2020,NULL
253813,175675,14,28/01/2022,13635582,380639,212298,168341,13254943,N,NULL,9,16/12/2020,NULL
253814,175675,15,28/02/2022,13420630,380639,214952,165687,13039991,N,NULL,9,16/12/2020,NULL
253815,175675,16,28/03/2022,13202991,380639,217639,163000,12822352,N,NULL,9,16/12/2020,NULL
253816,175675,17,28/04/2022,12982632,380639,220359,160279,12601993,N,NULL,9,16/12/2020,NULL
253817,175675,18,28/05/2022,12759518,380639,223114,157525,12378879,N,NULL,9,16/12/2020,NULL
253818,175675,19,28/06/2022,12533615,380639,225903,154736,12152976,N,NULL,9,16/12/2020,NULL
253819,175675,20,28/07/2022,12304888,380639,228727,151912,11924249,N,NULL,9,16/12/2020,NULL
253820,175675,21,28/08/2022,12073302,380639,231586,149053,11692663,N,NULL,9,16/12/2020,NULL
253821,175675,22,28/09/2022,11838821,380639,234481,146158,11458182,N,NULL,9,16/12/2020,NULL
253822,175675,23,28/10/2022,11601409,380639,237412,143227,11220770,N,NULL,9,16/12/2020,NULL
253823,175675,24,28/11/2022,11361030,380639,240379,140260,10980391,N,NULL,9,16/12/2020,NULL
253824,175675,25,28/12/2022,11117646,380639,243384,137255,10737007,N,NULL,9,16/12/2020,NULL
253825,175675,26,28/01/2023,10871220,380639,246426,134213,10490581,N,NULL,9,16/12/2020,NULL
253826,175675,27,28/02/2023,10621713,380639,249507,131132,10241074,N,NULL,9,16/12/2020,NULL
253827,175675,28,28/03/2023,10369088,380639,252625,128013,9988449,N,NULL,9,16/12/2020,NULL
253828,175675,29,28/04/2023,10113305,380639,255783,124856,9732666,N,NULL,9,16/12/2020,NULL
253829,175675,30,28/05/2023,9854324,380639,258981,121658,9473685,N,NULL,9,16/12/2020,NULL
253830,175675,31,28/06/2023,9592106,380639,262218,118421,9211467,N,NULL,9,16/12/2020,NULL
253831,175675,32,28/07/2023,9326610,380639,265496,115143,8945971,N,NULL,9,16/12/2020,NULL
253832,175675,33,28/08/2023,9057796,380639,268814,111825,8677157,N,NULL,9,16/12/2020,NULL
253833,175675,34,28/09/2023,8785622,380639,272174,108464,8404983,N,NULL,9,16/12/2020,NULL
253834,175675,35,28/10/2023,8510045,380639,275577,105062,8129406,N,NULL,9,16/12/2020,NULL
253835,175675,36,28/11/2023,8231024,380639,279021,101618,7850385,N,NULL,9,16/12/2020,NULL
253836,175675,37,28/12/2023,7948515,380639,282509,98130,7567876,N,NULL,9,16/12/2020,NULL
253837,175675,38,28/01/2024,7662475,380639,286040,94598,7281836,N,NULL,9,16/12/2020,NULL
253838,175675,39,28/02/2024,7372859,380639,289616,91023,6992220,N,NULL,9,16/12/2020,NULL
253839,175675,40,28/03/2024,7079623,380639,293236,87403,6698984,N,NULL,9,16/12/2020,NULL
253840,175675,41,28/04/2024,6782721,380639,296902,83737,6402082,N,NULL,9,16/12/2020,NULL
253841,175675,42,28/05/2024,6482108,380639,300613,80026,6101469,N,NULL,9,16/12/2020,NULL
253842,175675,43,28/06/2024,6177737,380639,304371,76268,5797098,N,NULL,9,16/12/2020,NULL
253843,175675,44,28/07/2024,5869562,380639,308175,72464,5488923,N,NULL,9,16/12/2020,NULL
253844,175675,45,28/08/2024,5557535,380639,312027,68612,5176896,N,NULL,9,16/12/2020,NULL
253845,175675,46,28/09/2024,5241607,380639,315928,64711,4860968,N,NULL,9,16/12/2020,NULL
253846,175675,47,28/10/2024,4921730,380639,319877,60762,4541091,N,NULL,9,16/12/2020,NULL
253847,175675,48,28/11/2024,4597855,380639,323875,56764,4217216,N,NULL,9,16/12/2020,NULL
253848,175675,49,28/12/2024,4269931,380639,327924,52715,3889292,N,NULL,9,16/12/2020,NULL
253849,175675,50,28/01/2025,3937908,380639,332023,48616,3557269,N,NULL,9,16/12/2020,NULL
253850,175675,51,28/02/2025,3601735,380639,336173,44466,3221096,N,NULL,9,16/12/2020,NULL
253851,175675,52,28/03/2025,3261360,380639,340375,40264,2880721,N,NULL,9,16/12/2020,NULL
253852,175675,53,28/04/2025,2916730,380639,344630,36009,2536091,N,NULL,9,16/12/2020,NULL
253853,175675,54,28/05/2025,2567792,380639,348938,31701,2187153,N,NULL,9,16/12/2020,NULL
253854,175675,55,28/06/2025,2214493,380639,353299,27339,1833854,N,NULL,9,16/12/2020,NULL
253855,175675,56,28/07/2025,1856777,380639,357716,22923,1476138,N,NULL,9,16/12/2020,NULL
253856,175675,57,28/08/2025,1494590,380639,362187,18452,1113951,N,NULL,9,16/12/2020,NULL
253857,175675,58,28/09/2025,1127876,380639,366714,13924,747237,N,NULL,9,16/12/2020,NULL
253858,175675,59,28/10/2025,756578,380639,371298,9340,375939,N,NULL,9,16/12/2020,NULL
253859,175675,60,28/11/2025,380638,380639,375939,4699,0,N,NULL,9,16/12/2020,NULL
253860,175676,1,30/12/2020,16200000,380639,180639,200000,15819361,N,NULL,9,16/12/2020,NULL
253861,175676,2,30/01/2021,16017103,380639,182897,197742,15636464,N,NULL,9,16/12/2020,NULL
253862,175676,3,28/02/2021,15831920,380639,185183,195456,15451281,N,NULL,9,16/12/2020,NULL
253863,175676,4,28/03/2021,15644422,380639,187498,193141,15263783,N,NULL,9,16/12/2020,NULL
253864,175676,5,28/04/2021,15454580,380639,189842,190797,15073941,N,NULL,9,16/12/2020,NULL
253865,175676,6,28/05/2021,15262365,380639,192215,188424,14881726,N,NULL,9,16/12/2020,NULL
253866,175676,7,28/06/2021,15067748,380639,194617,186022,14687109,N,NULL,9,16/12/2020,NULL
253867,175676,8,28/07/2021,14870698,380639,197050,183589,14490059,N,NULL,9,16/12/2020,NULL
253868,175676,9,28/08/2021,14671185,380639,199513,181126,14290546,N,NULL,9,16/12/2020,NULL
253869,175676,10,28/09/2021,14469178,380639,202007,178632,14088539,N,NULL,9,16/12/2020,NULL
253870,175676,11,28/10/2021,14264646,380639,204532,176107,13884007,N,NULL,9,16/12/2020,NULL
253871,175676,12,28/11/2021,14057557,380639,207089,173550,13676918,N,NULL,9,16/12/2020,NULL
253872,175676,13,28/12/2021,13847880,380639,209677,170961,13467241,N,NULL,9,16/12/2020,NULL
253873,175676,14,28/01/2022,13635582,380639,212298,168341,13254943,N,NULL,9,16/12/2020,NULL
253874,175676,15,28/02/2022,13420630,380639,214952,165687,13039991,N,NULL,9,16/12/2020,NULL
253875,175676,16,28/03/2022,13202991,380639,217639,163000,12822352,N,NULL,9,16/12/2020,NULL
253876,175676,17,28/04/2022,12982632,380639,220359,160279,12601993,N,NULL,9,16/12/2020,NULL
253877,175676,18,28/05/2022,12759518,380639,223114,157525,12378879,N,NULL,9,16/12/2020,NULL
253878,175676,19,28/06/2022,12533615,380639,225903,154736,12152976,N,NULL,9,16/12/2020,NULL
253879,175676,20,28/07/2022,12304888,380639,228727,151912,11924249,N,NULL,9,16/12/2020,NULL
253880,175676,21,28/08/2022,12073302,380639,231586,149053,11692663,N,NULL,9,16/12/2020,NULL
253881,175676,22,28/09/2022,11838821,380639,234481,146158,11458182,N,NULL,9,16/12/2020,NULL
253882,175676,23,28/10/2022,11601409,380639,237412,143227,11220770,N,NULL,9,16/12/2020,NULL
253883,175676,24,28/11/2022,11361030,380639,240379,140260,10980391,N,NULL,9,16/12/2020,NULL
253884,175676,25,28/12/2022,11117646,380639,243384,137255,10737007,N,NULL,9,16/12/2020,NULL
253885,175676,26,28/01/2023,10871220,380639,246426,134213,10490581,N,NULL,9,16/12/2020,NULL
253886,175676,27,28/02/2023,10621713,380639,249507,131132,10241074,N,NULL,9,16/12/2020,NULL
253887,175676,28,28/03/2023,10369088,380639,252625,128013,9988449,N,NULL,9,16/12/2020,NULL
253888,175676,29,28/04/2023,10113305,380639,255783,124856,9732666,N,NULL,9,16/12/2020,NULL
253889,175676,30,28/05/2023,9854324,380639,258981,121658,9473685,N,NULL,9,16/12/2020,NULL
253890,175676,31,28/06/2023,9592106,380639,262218,118421,9211467,N,NULL,9,16/12/2020,NULL
253891,175676,32,28/07/2023,9326610,380639,265496,115143,8945971,N,NULL,9,16/12/2020,NULL
253892,175676,33,28/08/2023,9057796,380639,268814,111825,8677157,N,NULL,9,16/12/2020,NULL
253893,175676,34,28/09/2023,8785622,380639,272174,108464,8404983,N,NULL,9,16/12/2020,NULL
253894,175676,35,28/10/2023,8510045,380639,275577,105062,8129406,N,NULL,9,16/12/2020,NULL
253895,175676,36,28/11/2023,8231024,380639,279021,101618,7850385,N,NULL,9,16/12/2020,NULL
253896,175676,37,28/12/2023,7948515,380639,282509,98130,7567876,N,NULL,9,16/12/2020,NULL
253897,175676,38,28/01/2024,7662475,380639,286040,94598,7281836,N,NULL,9,16/12/2020,NULL
253898,175676,39,28/02/2024,7372859,380639,289616,91023,6992220,N,NULL,9,16/12/2020,NULL
253899,175676,40,28/03/2024,7079623,380639,293236,87403,6698984,N,NULL,9,16/12/2020,NULL
253900,175676,41,28/04/2024,6782721,380639,296902,83737,6402082,N,NULL,9,16/12/2020,NULL
253901,175676,42,28/05/2024,6482108,380639,300613,80026,6101469,N,NULL,9,16/12/2020,NULL
253902,175676,43,28/06/2024,6177737,380639,304371,76268,5797098,N,NULL,9,16/12/2020,NULL
253903,175676,44,28/07/2024,5869562,380639,308175,72464,5488923,N,NULL,9,16/12/2020,NULL
253904,175676,45,28/08/2024,5557535,380639,312027,68612,5176896,N,NULL,9,16/12/2020,NULL
253905,175676,46,28/09/2024,5241607,380639,315928,64711,4860968,N,NULL,9,16/12/2020,NULL
253906,175676,47,28/10/2024,4921730,380639,319877,60762,4541091,N,NULL,9,16/12/2020,NULL
253907,175676,48,28/11/2024,4597855,380639,323875,56764,4217216,N,NULL,9,16/12/2020,NULL
253908,175676,49,28/12/2024,4269931,380639,327924,52715,3889292,N,NULL,9,16/12/2020,NULL
253909,175676,50,28/01/2025,3937908,380639,332023,48616,3557269,N,NULL,9,16/12/2020,NULL
253910,175676,51,28/02/2025,3601735,380639,336173,44466,3221096,N,NULL,9,16/12/2020,NULL
253911,175676,52,28/03/2025,3261360,380639,340375,40264,2880721,N,NULL,9,16/12/2020,NULL
253912,175676,53,28/04/2025,2916730,380639,344630,36009,2536091,N,NULL,9,16/12/2020,NULL
253913,175676,54,28/05/2025,2567792,380639,348938,31701,2187153,N,NULL,9,16/12/2020,NULL
253914,175676,55,28/06/2025,2214493,380639,353299,27339,1833854,N,NULL,9,16/12/2020,NULL
253915,175676,56,28/07/2025,1856777,380639,357716,22923,1476138,N,NULL,9,16/12/2020,NULL
253916,175676,57,28/08/2025,1494590,380639,362187,18452,1113951,N,NULL,9,16/12/2020,NULL
253917,175676,58,28/09/2025,1127876,380639,366714,13924,747237,N,NULL,9,16/12/2020,NULL
253918,175676,59,28/10/2025,756578,380639,371298,9340,375939,N,NULL,9,16/12/2020,NULL
253919,175676,60,28/11/2025,380638,380639,375939,4699,0,N,NULL,9,16/12/2020,NULL
253920,175677,1,30/12/2020,16200000,380639,180639,200000,15819361,N,NULL,9,16/12/2020,NULL
253921,175677,2,30/01/2021,16017103,380639,182897,197742,15636464,N,NULL,9,16/12/2020,NULL
253922,175677,3,28/02/2021,15831920,380639,185183,195456,15451281,N,NULL,9,16/12/2020,NULL
253923,175677,4,28/03/2021,15644422,380639,187498,193141,15263783,N,NULL,9,16/12/2020,NULL
253924,175677,5,28/04/2021,15454580,380639,189842,190797,15073941,N,NULL,9,16/12/2020,NULL
253925,175677,6,28/05/2021,15262365,380639,192215,188424,14881726,N,NULL,9,16/12/2020,NULL
253926,175677,7,28/06/2021,15067748,380639,194617,186022,14687109,N,NULL,9,16/12/2020,NULL
253927,175677,8,28/07/2021,14870698,380639,197050,183589,14490059,N,NULL,9,16/12/2020,NULL
253928,175677,9,28/08/2021,14671185,380639,199513,181126,14290546,N,NULL,9,16/12/2020,NULL
253929,175677,10,28/09/2021,14469178,380639,202007,178632,14088539,N,NULL,9,16/12/2020,NULL
253930,175677,11,28/10/2021,14264646,380639,204532,176107,13884007,N,NULL,9,16/12/2020,NULL
253931,175677,12,28/11/2021,14057557,380639,207089,173550,13676918,N,NULL,9,16/12/2020,NULL
253932,175677,13,28/12/2021,13847880,380639,209677,170961,13467241,N,NULL,9,16/12/2020,NULL
253933,175677,14,28/01/2022,13635582,380639,212298,168341,13254943,N,NULL,9,16/12/2020,NULL
253934,175677,15,28/02/2022,13420630,380639,214952,165687,13039991,N,NULL,9,16/12/2020,NULL
253935,175677,16,28/03/2022,13202991,380639,217639,163000,12822352,N,NULL,9,16/12/2020,NULL
253936,175677,17,28/04/2022,12982632,380639,220359,160279,12601993,N,NULL,9,16/12/2020,NULL
253937,175677,18,28/05/2022,12759518,380639,223114,157525,12378879,N,NULL,9,16/12/2020,NULL
253938,175677,19,28/06/2022,12533615,380639,225903,154736,12152976,N,NULL,9,16/12/2020,NULL
253939,175677,20,28/07/2022,12304888,380639,228727,151912,11924249,N,NULL,9,16/12/2020,NULL
253940,175677,21,28/08/2022,12073302,380639,231586,149053,11692663,N,NULL,9,16/12/2020,NULL
253941,175677,22,28/09/2022,11838821,380639,234481,146158,11458182,N,NULL,9,16/12/2020,NULL
253942,175677,23,28/10/2022,11601409,380639,237412,143227,11220770,N,NULL,9,16/12/2020,NULL
253943,175677,24,28/11/2022,11361030,380639,240379,140260,10980391,N,NULL,9,16/12/2020,NULL
253944,175677,25,28/12/2022,11117646,380639,243384,137255,10737007,N,NULL,9,16/12/2020,NULL
253945,175677,26,28/01/2023,10871220,380639,246426,134213,10490581,N,NULL,9,16/12/2020,NULL
253946,175677,27,28/02/2023,10621713,380639,249507,131132,10241074,N,NULL,9,16/12/2020,NULL
253947,175677,28,28/03/2023,10369088,380639,252625,128013,9988449,N,NULL,9,16/12/2020,NULL
253948,175677,29,28/04/2023,10113305,380639,255783,124856,9732666,N,NULL,9,16/12/2020,NULL
253949,175677,30,28/05/2023,9854324,380639,258981,121658,9473685,N,NULL,9,16/12/2020,NULL
253950,175677,31,28/06/2023,9592106,380639,262218,118421,9211467,N,NULL,9,16/12/2020,NULL
253951,175677,32,28/07/2023,9326610,380639,265496,115143,8945971,N,NULL,9,16/12/2020,NULL
253952,175677,33,28/08/2023,9057796,380639,268814,111825,8677157,N,NULL,9,16/12/2020,NULL
253953,175677,34,28/09/2023,8785622,380639,272174,108464,8404983,N,NULL,9,16/12/2020,NULL
253954,175677,35,28/10/2023,8510045,380639,275577,105062,8129406,N,NULL,9,16/12/2020,NULL
253955,175677,36,28/11/2023,8231024,380639,279021,101618,7850385,N,NULL,9,16/12/2020,NULL
253956,175677,37,28/12/2023,7948515,380639,282509,98130,7567876,N,NULL,9,16/12/2020,NULL
253957,175677,38,28/01/2024,7662475,380639,286040,94598,7281836,N,NULL,9,16/12/2020,NULL
253958,175677,39,28/02/2024,7372859,380639,289616,91023,6992220,N,NULL,9,16/12/2020,NULL
253959,175677,40,28/03/2024,7079623,380639,293236,87403,6698984,N,NULL,9,16/12/2020,NULL
253960,175677,41,28/04/2024,6782721,380639,296902,83737,6402082,N,NULL,9,16/12/2020,NULL
253961,175677,42,28/05/2024,6482108,380639,300613,80026,6101469,N,NULL,9,16/12/2020,NULL
253962,175677,43,28/06/2024,6177737,380639,304371,76268,5797098,N,NULL,9,16/12/2020,NULL
253963,175677,44,28/07/2024,5869562,380639,308175,72464,5488923,N,NULL,9,16/12/2020,NULL
253964,175677,45,28/08/2024,5557535,380639,312027,68612,5176896,N,NULL,9,16/12/2020,NULL
253965,175677,46,28/09/2024,5241607,380639,315928,64711,4860968,N,NULL,9,16/12/2020,NULL
253966,175677,47,28/10/2024,4921730,380639,319877,60762,4541091,N,NULL,9,16/12/2020,NULL
253967,175677,48,28/11/2024,4597855,380639,323875,56764,4217216,N,NULL,9,16/12/2020,NULL
